CVE-2013-0803,9.8
CVE-2013-0870,9.8
CVE-2013-1053,5.5
CVE-2013-1054,6.5
CVE-2013-1055,4.3
CVE-2013-1202,7.5
CVE-2013-1350,9.1
CVE-2013-1351,5.9
CVE-2013-1352,7.5
CVE-2013-1353,5.4
CVE-2013-1359,9.8
CVE-2013-1360,9.8
CVE-2013-1391,7.5
CVE-2013-1400,9.8
CVE-2013-1401,9.8
CVE-2013-1410,6.1
CVE-2013-1420,6.1
CVE-2013-1422,5.3
CVE-2013-1425,5.5
CVE-2013-1426,6.1
CVE-2013-1429,6.3
CVE-2013-1430,9.8
CVE-2013-1437,9.8
CVE-2013-1592,9.8
CVE-2013-1593,7.5
CVE-2013-1594,7.5
CVE-2013-1595,9.8
CVE-2013-1596,5.3
CVE-2013-1597,6.5
CVE-2013-1598,8.8
CVE-2013-1599,9.8
CVE-2013-1600,5.3
CVE-2013-1601,5.3
CVE-2013-1602,7.5
CVE-2013-1603,5.3
CVE-2013-1607,9.8
CVE-2013-1631,5.3
CVE-2013-1634,7.5
CVE-2013-1642,6.1
CVE-2013-1666,9.8
CVE-2013-1689,6.5
CVE-2013-1744,9.8
CVE-2013-1751,9.8
CVE-2013-1753,7.5
CVE-2013-1760,6.1
CVE-2013-1771,7.5
CVE-2013-1793,7.5
CVE-2013-1809,7.5
CVE-2013-1811,4.3
CVE-2013-1816,7.5
CVE-2013-1817,7.5
CVE-2013-1820,5.5
CVE-2013-1866,6.1
CVE-2013-1867,6.1
CVE-2013-1889,7.5
CVE-2013-1895,7.5
CVE-2013-1910,9.8
CVE-2013-1924,7.5
CVE-2013-1930,4.3
CVE-2013-1931,6.1
CVE-2013-1932,5.4
CVE-2013-1934,5.4
CVE-2013-1937,6.1
CVE-2013-1938,6.1
CVE-2013-1943,7.8
CVE-2013-1945,3.3
CVE-2013-1951,6.1
CVE-2013-20001,7.5
CVE-2013-20002,9.8
